Wandb initialized. Project: exploration-marl
[DEBUG] Initialized episode trackers for 1 environments
[DEBUG] Env 0: reward=0.6736183166503906, accumulated=133.4160614013672, done=False
[DEBUG _on_step] timestep=182, rewards=[0.62380195], dones=[False]
[DEBUG] Env 0: reward=0.6238019466400146, accumulated=134.03985595703125, done=False
[DEBUG _on_step] timestep=183, rewards=[0.61656165], dones=[False]
[DEBUG] Env 0: reward=0.6165616512298584, accumulated=134.6564178466797, done=False
[DEBUG _on_step] timestep=184, rewards=[0.62380195], dones=[False]
[DEBUG] Env 0: reward=0.6238019466400146, accumulated=135.28021240234375, done=False
[DEBUG _on_step] timestep=185, rewards=[0.6736183], dones=[False]
[DEBUG] Env 0: reward=0.6736183166503906, accumulated=135.95382690429688, done=False
[DEBUG _on_step] timestep=186, rewards=[0.62380195], dones=[False]
[DEBUG] Env 0: reward=0.6238019466400146, accumulated=136.57762145996094, done=False
[DEBUG _on_step] timestep=187, rewards=[0.5739425], dones=[False]
[DEBUG] Env 0: reward=0.5739424824714661, accumulated=137.1515655517578, done=False
[DEBUG _on_step] timestep=188, rewards=[0.5240536], dones=[False]
[DEBUG] Env 0: reward=0.5240535736083984, accumulated=137.6756134033203, done=False
[DEBUG _on_step] timestep=189, rewards=[0.5183103], dones=[False]
[DEBUG] Env 0: reward=0.5183103084564209, accumulated=138.1939239501953, done=False
[DEBUG _on_step] timestep=190, rewards=[0.50753176], dones=[False]
[DEBUG] Env 0: reward=0.5075317621231079, accumulated=138.7014617919922, done=False
[DEBUG _on_step] timestep=191, rewards=[0.45914423], dones=[False]
[DEBUG] Env 0: reward=0.4591442346572876, accumulated=139.1605987548828, done=False
[DEBUG _on_step] timestep=192, rewards=[0.445], dones=[False]
[DEBUG] Env 0: reward=0.4449999928474426, accumulated=139.60560607910156, done=False
[DEBUG _on_step] timestep=193, rewards=[0.45914423], dones=[False]
[DEBUG] Env 0: reward=0.4591442346572876, accumulated=140.0647430419922, done=False
[DEBUG _on_step] timestep=194, rewards=[0.50753176], dones=[False]
[DEBUG] Env 0: reward=0.5075317621231079, accumulated=140.57228088378906, done=False
[DEBUG _on_step] timestep=195, rewards=[0.55556214], dones=[False]
[DEBUG] Env 0: reward=0.5555621385574341, accumulated=141.12783813476562, done=False
[DEBUG _on_step] timestep=196, rewards=[0.6031058], dones=[False]
[DEBUG] Env 0: reward=0.6031057834625244, accumulated=141.73094177246094, done=False
[DEBUG _on_step] timestep=197, rewards=[0.55556214], dones=[False]
[DEBUG] Env 0: reward=0.5555621385574341, accumulated=142.2864990234375, done=False
[DEBUG _on_step] timestep=198, rewards=[0.5675361], dones=[False]
[DEBUG] Env 0: reward=0.5675361156463623, accumulated=142.85403442382812, done=False
[DEBUG _on_step] timestep=199, rewards=[0.5183103], dones=[False]
[DEBUG] Env 0: reward=0.5183103084564209, accumulated=143.37234497070312, done=False
[DEBUG _on_step] timestep=200, rewards=[0.46893972], dones=[False]
[DEBUG] Env 0: reward=0.46893972158432007, accumulated=143.84127807617188, done=False
[DEBUG _on_step] timestep=201, rewards=[0.5183103], dones=[False]
[DEBUG] Env 0: reward=0.5183103084564209, accumulated=144.35958862304688, done=False
[DEBUG _on_step] timestep=202, rewards=[0.50753176], dones=[False]
[DEBUG] Env 0: reward=0.5075317621231079, accumulated=144.86712646484375, done=False
[DEBUG _on_step] timestep=203, rewards=[0.45914423], dones=[False]
[DEBUG] Env 0: reward=0.4591442346572876, accumulated=145.32626342773438, done=False
[DEBUG _on_step] timestep=204, rewards=[0.46893972], dones=[False]
[DEBUG] Env 0: reward=0.46893972158432007, accumulated=145.79519653320312, done=False
[DEBUG _on_step] timestep=205, rewards=[0.5183103], dones=[False]
[DEBUG] Env 0: reward=0.5183103084564209, accumulated=146.31350708007812, done=False
[DEBUG _on_step] timestep=206, rewards=[0.5240536], dones=[False]
[DEBUG] Env 0: reward=0.5240535736083984, accumulated=146.83755493164062, done=False
[DEBUG _on_step] timestep=207, rewards=[0.5183103], dones=[False]
[DEBUG] Env 0: reward=0.5183103084564209, accumulated=147.35586547851562, done=False
[DEBUG _on_step] timestep=208, rewards=[0.5240536], dones=[False]
[DEBUG] Env 0: reward=0.5240535736083984, accumulated=147.87991333007812, done=False
[DEBUG _on_step] timestep=209, rewards=[0.5739425], dones=[False]
[DEBUG] Env 0: reward=0.5739424824714661, accumulated=148.453857421875, done=False
[DEBUG _on_step] timestep=210, rewards=[0.5240536], dones=[False]
[DEBUG] Env 0: reward=0.5240535736083984, accumulated=148.9779052734375, done=False
[DEBUG _on_step] timestep=211, rewards=[0.5183103], dones=[False]
[DEBUG] Env 0: reward=0.5183103084564209, accumulated=149.4962158203125, done=False
[DEBUG _on_step] timestep=212, rewards=[0.46893972], dones=[False]
[DEBUG] Env 0: reward=0.46893972158432007, accumulated=149.96514892578125, done=False
[DEBUG _on_step] timestep=213, rewards=[0.5183103], dones=[False]
[DEBUG] Env 0: reward=0.5183103084564209, accumulated=150.48345947265625, done=False
[DEBUG _on_step] timestep=214, rewards=[0.5240536], dones=[False]
[DEBUG] Env 0: reward=0.5240535736083984, accumulated=151.00750732421875, done=False
[DEBUG _on_step] timestep=215, rewards=[0.5739425], dones=[False]
[DEBUG] Env 0: reward=0.5739424824714661, accumulated=151.58145141601562, done=False
[DEBUG _on_step] timestep=216, rewards=[0.5675361], dones=[False]
[DEBUG] Env 0: reward=0.5675361156463623, accumulated=152.14898681640625, done=False
[DEBUG _on_step] timestep=217, rewards=[0.61656165], dones=[False]
[DEBUG] Env 0: reward=0.6165616512298584, accumulated=152.7655487060547, done=False
[DEBUG _on_step] timestep=218, rewards=[0.66529864], dones=[False]
[DEBUG] Env 0: reward=0.6652986407279968, accumulated=153.43084716796875, done=False
[DEBUG _on_step] timestep=219, rewards=[0.6736183], dones=[False]
[DEBUG] Env 0: reward=0.6736183166503906, accumulated=154.10446166992188, done=False
[DEBUG _on_step] timestep=220, rewards=[0.6743852], dones=[False]
[DEBUG] Env 0: reward=0.6743851900100708, accumulated=154.7788543701172, done=False
[DEBUG _on_step] timestep=221, rewards=[0.624467], dones=[False]
[DEBUG] Env 0: reward=0.6244670152664185, accumulated=155.4033203125, done=False
[DEBUG _on_step] timestep=222, rewards=[0.57452965], dones=[False]
[DEBUG] Env 0: reward=0.5745296478271484, accumulated=155.97784423828125, done=False
[DEBUG _on_step] timestep=223, rewards=[0.624467], dones=[False]
[DEBUG] Env 0: reward=0.6244670152664185, accumulated=156.60231018066406, done=False
[DEBUG _on_step] timestep=224, rewards=[0.6743852], dones=[False]
[DEBUG] Env 0: reward=0.6743851900100708, accumulated=157.27670288085938, done=False
[DEBUG _on_step] timestep=225, rewards=[0.7242737], dones=[False]
[DEBUG] Env 0: reward=0.724273681640625, accumulated=158.0009765625, done=False
[DEBUG _on_step] timestep=226, rewards=[0.7741128], dones=[False]
[DEBUG] Env 0: reward=0.7741128206253052, accumulated=158.77508544921875, done=False
[DEBUG _on_step] timestep=227, rewards=[0.8238609], dones=[False]
[DEBUG] Env 0: reward=0.8238608837127686, accumulated=159.5989532470703, done=False
[DEBUG _on_step] timestep=228, rewards=[0.7741128], dones=[False]
[DEBUG] Env 0: reward=0.7741128206253052, accumulated=160.37306213378906, done=False
[DEBUG _on_step] timestep=229, rewards=[0.7242737], dones=[False]
[DEBUG] Env 0: reward=0.724273681640625, accumulated=161.0973358154297, done=False
[DEBUG _on_step] timestep=230, rewards=[0.7741128], dones=[False]
[DEBUG] Env 0: reward=0.7741128206253052, accumulated=161.87144470214844, done=False
[DEBUG _on_step] timestep=231, rewards=[0.7242737], dones=[False]
[DEBUG] Env 0: reward=0.724273681640625, accumulated=162.59571838378906, done=False
[DEBUG _on_step] timestep=232, rewards=[0.71623075], dones=[False]
[DEBUG] Env 0: reward=0.7162307500839233, accumulated=163.31195068359375, done=False
[DEBUG _on_step] timestep=233, rewards=[0.7242737], dones=[False]
[DEBUG] Env 0: reward=0.724273681640625, accumulated=164.03622436523438, done=False
[DEBUG _on_step] timestep=234, rewards=[0.7741128], dones=[False]
[DEBUG] Env 0: reward=0.7741128206253052, accumulated=164.81033325195312, done=False
[DEBUG _on_step] timestep=235, rewards=[0.7242737], dones=[False]
[DEBUG] Env 0: reward=0.724273681640625, accumulated=165.53460693359375, done=False
[DEBUG _on_step] timestep=236, rewards=[0.7741128], dones=[False]
[DEBUG] Env 0: reward=0.7741128206253052, accumulated=166.3087158203125, done=False
[DEBUG _on_step] timestep=237, rewards=[0.7730088], dones=[False]
[DEBUG] Env 0: reward=0.7730088233947754, accumulated=167.08172607421875, done=False
[DEBUG _on_step] timestep=238, rewards=[0.7741128], dones=[False]
[DEBUG] Env 0: reward=0.7741128206253052, accumulated=167.8558349609375, done=False
[DEBUG _on_step] timestep=239, rewards=[0.7730088], dones=[False]
[DEBUG] Env 0: reward=0.7730088233947754, accumulated=168.62884521484375, done=False
[DEBUG _on_step] timestep=240, rewards=[0.72336847], dones=[False]
[DEBUG] Env 0: reward=0.7233684659004211, accumulated=169.3522186279297, done=False
[DEBUG _on_step] timestep=241, rewards=[0.7242737], dones=[False]
[DEBUG] Env 0: reward=0.724273681640625, accumulated=170.0764923095703, done=False
[DEBUG _on_step] timestep=242, rewards=[0.6743852], dones=[False]
[DEBUG] Env 0: reward=0.6743851900100708, accumulated=170.75088500976562, done=False
[DEBUG _on_step] timestep=243, rewards=[0.7242737], dones=[False]
[DEBUG] Env 0: reward=0.724273681640625, accumulated=171.47515869140625, done=False
[DEBUG _on_step] timestep=244, rewards=[0.7741128], dones=[False]
[DEBUG] Env 0: reward=0.7741128206253052, accumulated=172.249267578125, done=False
[DEBUG _on_step] timestep=245, rewards=[0.7643626], dones=[False]
[DEBUG] Env 0: reward=0.7643625736236572, accumulated=173.0136260986328, done=False
[DEBUG _on_step] timestep=246, rewards=[0.71623075], dones=[False]
[DEBUG] Env 0: reward=0.7162307500839233, accumulated=173.7298583984375, done=False
[DEBUG _on_step] timestep=247, rewards=[0.7643626], dones=[False]
[DEBUG] Env 0: reward=0.7643625736236572, accumulated=174.4942169189453, done=False
[DEBUG _on_step] timestep=248, rewards=[0.8115192], dones=[False]
[DEBUG] Env 0: reward=0.811519205570221, accumulated=175.3057403564453, done=False
[DEBUG _on_step] timestep=249, rewards=[0.7643626], dones=[False]
[DEBUG] Env 0: reward=0.7643625736236572, accumulated=176.07009887695312, done=False
[DEBUG _on_step] timestep=250, rewards=[0.71623075], dones=[False]
[DEBUG] Env 0: reward=0.7162307500839233, accumulated=176.7863311767578, done=False
[DEBUG _on_step] timestep=251, rewards=[0.7643626], dones=[False]
[DEBUG] Env 0: reward=0.7643625736236572, accumulated=177.55068969726562, done=False
[DEBUG _on_step] timestep=252, rewards=[0.71623075], dones=[False]
[DEBUG] Env 0: reward=0.7162307500839233, accumulated=178.2669219970703, done=False
[DEBUG _on_step] timestep=253, rewards=[0.7643626], dones=[False]
[DEBUG] Env 0: reward=0.7643625736236572, accumulated=179.03128051757812, done=False
[DEBUG _on_step] timestep=254, rewards=[0.71623075], dones=[False]
[DEBUG] Env 0: reward=0.7162307500839233, accumulated=179.7475128173828, done=False
[DEBUG _on_step] timestep=255, rewards=[0.667547], dones=[False]
[DEBUG] Env 0: reward=0.6675469875335693, accumulated=180.41505432128906, done=False
[DEBUG _on_step] timestep=256, rewards=[0.6743852], dones=[False]
[DEBUG] Env 0: reward=0.6743851900100708, accumulated=181.08944702148438, done=False
[DEBUG _on_step] timestep=257, rewards=[0.624467], dones=[False]
[DEBUG] Env 0: reward=0.6244670152664185, accumulated=181.7139129638672, done=False
[DEBUG _on_step] timestep=258, rewards=[0.57452965], dones=[False]
[DEBUG] Env 0: reward=0.5745296478271484, accumulated=182.28843688964844, done=False
[DEBUG _on_step] timestep=259, rewards=[0.5692738], dones=[False]
[DEBUG] Env 0: reward=0.569273829460144, accumulated=182.8577117919922, done=False
[DEBUG _on_step] timestep=260, rewards=[0.61852264], dones=[False]
[DEBUG] Env 0: reward=0.6185226440429688, accumulated=183.47622680664062, done=False
[DEBUG _on_step] timestep=261, rewards=[0.667547], dones=[False]
[DEBUG] Env 0: reward=0.6675469875335693, accumulated=184.14376831054688, done=False
[DEBUG _on_step] timestep=262, rewards=[0.667547], dones=[False]
[DEBUG] Env 0: reward=0.6675469875335693, accumulated=184.81130981445312, done=False
[DEBUG _on_step] timestep=263, rewards=[0.61852264], dones=[False]
[DEBUG] Env 0: reward=0.6185226440429688, accumulated=185.42984008789062, done=False
[DEBUG _on_step] timestep=264, rewards=[0.5692738], dones=[False]
[DEBUG] Env 0: reward=0.569273829460144, accumulated=185.99911499023438, done=False
[DEBUG _on_step] timestep=265, rewards=[0.5692738], dones=[False]
[DEBUG] Env 0: reward=0.569273829460144, accumulated=186.56838989257812, done=False
[DEBUG _on_step] timestep=266, rewards=[0.61852264], dones=[False]
[DEBUG] Env 0: reward=0.6185226440429688, accumulated=187.18692016601562, done=False
[DEBUG _on_step] timestep=267, rewards=[0.61852264], dones=[False]
[DEBUG] Env 0: reward=0.6185226440429688, accumulated=187.80545043945312, done=False
[DEBUG _on_step] timestep=268, rewards=[0.5692738], dones=[False]
[DEBUG] Env 0: reward=0.569273829460144, accumulated=188.37472534179688, done=False
[DEBUG _on_step] timestep=269, rewards=[0.61852264], dones=[False]
[DEBUG] Env 0: reward=0.6185226440429688, accumulated=188.99325561523438, done=False
[DEBUG _on_step] timestep=270, rewards=[0.624467], dones=[False]
[DEBUG] Env 0: reward=0.6244670152664185, accumulated=189.6177215576172, done=False
[DEBUG _on_step] timestep=271, rewards=[0.62380195], dones=[False]
[DEBUG] Env 0: reward=0.6238019466400146, accumulated=190.24151611328125, done=False
[DEBUG _on_step] timestep=272, rewards=[0.5739425], dones=[False]
[DEBUG] Env 0: reward=0.5739424824714661, accumulated=190.81546020507812, done=False
[DEBUG _on_step] timestep=273, rewards=[0.5675361], dones=[False]
[DEBUG] Env 0: reward=0.5675361156463623, accumulated=191.38299560546875, done=False
[DEBUG _on_step] timestep=274, rewards=[0.5183103], dones=[False]
[DEBUG] Env 0: reward=0.5183103084564209, accumulated=191.90130615234375, done=False
[DEBUG _on_step] timestep=275, rewards=[0.5675361], dones=[False]
[DEBUG] Env 0: reward=0.5675361156463623, accumulated=192.46884155273438, done=False
[DEBUG _on_step] timestep=276, rewards=[0.5739425], dones=[False]
[DEBUG] Env 0: reward=0.5739424824714661, accumulated=193.04278564453125, done=False
[DEBUG _on_step] timestep=277, rewards=[0.5675361], dones=[False]
[DEBUG] Env 0: reward=0.5675361156463623, accumulated=193.61032104492188, done=False
[DEBUG _on_step] timestep=278, rewards=[0.55556214], dones=[False]
[DEBUG] Env 0: reward=0.5555621385574341, accumulated=194.16587829589844, done=False
[DEBUG _on_step] timestep=279, rewards=[0.5675361], dones=[False]
[DEBUG] Env 0: reward=0.5675361156463623, accumulated=194.73341369628906, done=False
[DEBUG _on_step] timestep=280, rewards=[0.61656165], dones=[False]
[DEBUG] Env 0: reward=0.6165616512298584, accumulated=195.3499755859375, done=False
[DEBUG _on_step] timestep=281, rewards=[0.62380195], dones=[False]
[DEBUG] Env 0: reward=0.6238019466400146, accumulated=195.97377014160156, done=False
[DEBUG _on_step] timestep=282, rewards=[0.6736183], dones=[False]
[DEBUG] Env 0: reward=0.6736183166503906, accumulated=196.6473846435547, done=False
[DEBUG _on_step] timestep=283, rewards=[0.66529864], dones=[False]
[DEBUG] Env 0: reward=0.6652986407279968, accumulated=197.31268310546875, done=False
[DEBUG _on_step] timestep=284, rewards=[0.7135999], dones=[False]
[DEBUG] Env 0: reward=0.7135999202728271, accumulated=198.02627563476562, done=False
[DEBUG _on_step] timestep=285, rewards=[0.66529864], dones=[False]
[DEBUG] Env 0: reward=0.6652986407279968, accumulated=198.6915740966797, done=False
[DEBUG _on_step] timestep=286, rewards=[0.7135999], dones=[False]
[DEBUG] Env 0: reward=0.7135999202728271, accumulated=199.40516662597656, done=False
[DEBUG _on_step] timestep=287, rewards=[0.66529864], dones=[False]
[DEBUG] Env 0: reward=0.6652986407279968, accumulated=200.07046508789062, done=False
[DEBUG _on_step] timestep=288, rewards=[0.7135999], dones=[False]
[DEBUG] Env 0: reward=0.7135999202728271, accumulated=200.7840576171875, done=False
[DEBUG _on_step] timestep=289, rewards=[0.66529864], dones=[False]
[DEBUG] Env 0: reward=0.6652986407279968, accumulated=201.44935607910156, done=False
[DEBUG _on_step] timestep=290, rewards=[0.7135999], dones=[False]
[DEBUG] Env 0: reward=0.7135999202728271, accumulated=202.16294860839844, done=False
[DEBUG _on_step] timestep=291, rewards=[0.66529864], dones=[False]
[DEBUG] Env 0: reward=0.6652986407279968, accumulated=202.8282470703125, done=False
[DEBUG _on_step] timestep=292, rewards=[0.61656165], dones=[False]
[DEBUG] Env 0: reward=0.6165616512298584, accumulated=203.44480895996094, done=False
[DEBUG _on_step] timestep=293, rewards=[0.62380195], dones=[False]
[DEBUG] Env 0: reward=0.6238019466400146, accumulated=204.068603515625, done=False
[DEBUG _on_step] timestep=294, rewards=[0.6736183], dones=[False]
[DEBUG] Env 0: reward=0.6736183166503906, accumulated=204.74221801757812, done=False
[DEBUG _on_step] timestep=295, rewards=[0.72336847], dones=[False]
[DEBUG] Env 0: reward=0.7233684659004211, accumulated=205.46559143066406, done=False
[DEBUG _on_step] timestep=296, rewards=[0.6736183], dones=[False]
[DEBUG] Env 0: reward=0.6736183166503906, accumulated=206.1392059326172, done=False
[DEBUG _on_step] timestep=297, rewards=[0.72336847], dones=[False]
[DEBUG] Env 0: reward=0.7233684659004211, accumulated=206.86257934570312, done=False
[DEBUG _on_step] timestep=298, rewards=[0.6736183], dones=[False]
[DEBUG] Env 0: reward=0.6736183166503906, accumulated=207.53619384765625, done=False
[DEBUG _on_step] timestep=299, rewards=[0.72336847], dones=[False]
[DEBUG] Env 0: reward=0.7233684659004211, accumulated=208.2595672607422, done=False
[DEBUG _on_step] timestep=300, rewards=[0.7730088], dones=[False]
[DEBUG] Env 0: reward=0.7730088233947754, accumulated=209.03257751464844, done=False
[DEBUG _on_step] timestep=301, rewards=[0.8224472], dones=[False]
[DEBUG] Env 0: reward=0.8224471807479858, accumulated=209.8550262451172, done=False
[DEBUG _on_step] timestep=302, rewards=[0.8238609], dones=[False]
[DEBUG] Env 0: reward=0.8238608837127686, accumulated=210.67889404296875, done=False
[DEBUG _on_step] timestep=303, rewards=[0.8115192], dones=[False]
[DEBUG] Env 0: reward=0.811519205570221, accumulated=211.49041748046875, done=False
[DEBUG _on_step] timestep=304, rewards=[0.8115192], dones=[False]
[DEBUG] Env 0: reward=0.811519205570221, accumulated=212.30194091796875, done=False
[DEBUG _on_step] timestep=305, rewards=[0.8115192], dones=[False]
[DEBUG] Env 0: reward=0.811519205570221, accumulated=213.11346435546875, done=False
[DEBUG _on_step] timestep=306, rewards=[0.8567345], dones=[False]
[DEBUG] Env 0: reward=0.8567345142364502, accumulated=213.97019958496094, done=False
[DEBUG _on_step] timestep=307, rewards=[0.8734101], dones=[False]
[DEBUG] Env 0: reward=0.8734101057052612, accumulated=214.84361267089844, done=False
[DEBUG _on_step] timestep=308, rewards=[0.8567345], dones=[False]
[DEBUG] Env 0: reward=0.8567345142364502, accumulated=215.70034790039062, done=False
[DEBUG _on_step] timestep=309, rewards=[0.8974086], dones=[False]
[DEBUG] Env 0: reward=0.8974086046218872, accumulated=216.59776306152344, done=False
[DEBUG _on_step] timestep=310, rewards=[0.92566967], dones=[False]
[DEBUG] Env 0: reward=0.9256696701049805, accumulated=217.5234375, done=False
[DEBUG _on_step] timestep=311, rewards=[0.92566967], dones=[False]
[DEBUG] Env 0: reward=0.9256696701049805, accumulated=218.44911193847656, done=False
[DEBUG _on_step] timestep=312, rewards=[0.92566967], dones=[False]
[DEBUG] Env 0: reward=0.9256696701049805, accumulated=219.37478637695312, done=False
[DEBUG _on_step] timestep=313, rewards=[0.92566967], dones=[False]
[DEBUG] Env 0: reward=0.9256696701049805, accumulated=220.3004608154297, done=False
[DEBUG _on_step] timestep=314, rewards=[0.9679844], dones=[False]
[DEBUG] Env 0: reward=0.9679843783378601, accumulated=221.26844787597656, done=False
[DEBUG _on_step] timestep=315, rewards=[0.96094877], dones=[False]
[DEBUG] Env 0: reward=0.9609487652778625, accumulated=222.22940063476562, done=False
[DEBUG _on_step] timestep=316, rewards=[0.9161847], dones=[False]
[DEBUG] Env 0: reward=0.9161847233772278, accumulated=223.1455841064453, done=False
[DEBUG _on_step] timestep=317, rewards=[0.9161847], dones=[False]
[DEBUG] Env 0: reward=0.9161847233772278, accumulated=224.061767578125, done=False
[DEBUG _on_step] timestep=318, rewards=[0.9161847], dones=[False]
[DEBUG] Env 0: reward=0.9161847233772278, accumulated=224.9779510498047, done=False
[DEBUG _on_step] timestep=319, rewards=[0.8903414], dones=[False]
[DEBUG] Env 0: reward=0.8903414011001587, accumulated=225.8682861328125, done=False
[DEBUG _on_step] timestep=320, rewards=[0.9161847], dones=[False]
[DEBUG] Env 0: reward=0.9161847233772278, accumulated=226.7844696044922, done=False
[DEBUG _on_step] timestep=321, rewards=[0.96094877], dones=[False]
[DEBUG] Env 0: reward=0.9609487652778625, accumulated=227.74542236328125, done=False
[DEBUG _on_step] timestep=322, rewards=[0.96094877], dones=[False]
[DEBUG] Env 0: reward=0.9609487652778625, accumulated=228.7063751220703, done=False
[DEBUG _on_step] timestep=323, rewards=[0.91922253], dones=[False]
[DEBUG] Env 0: reward=0.9192225337028503, accumulated=229.62559509277344, done=False
[DEBUG _on_step] timestep=324, rewards=[0.92237914], dones=[False]
[DEBUG] Env 0: reward=0.9223791360855103, accumulated=230.5479736328125, done=False
[DEBUG _on_step] timestep=325, rewards=[0.8734101], dones=[False]
[DEBUG] Env 0: reward=0.8734101057052612, accumulated=231.42138671875, done=False
[DEBUG _on_step] timestep=326, rewards=[0.92237914], dones=[False]
[DEBUG] Env 0: reward=0.9223791360855103, accumulated=232.34376525878906, done=False
[DEBUG _on_step] timestep=327, rewards=[0.8734101], dones=[False]
[DEBUG] Env 0: reward=0.8734101057052612, accumulated=233.21717834472656, done=False
[DEBUG _on_step] timestep=328, rewards=[0.92237914], dones=[False]
[DEBUG] Env 0: reward=0.9223791360855103, accumulated=234.13955688476562, done=False
[DEBUG _on_step] timestep=329, rewards=[0.8974086], dones=[False]
[DEBUG] Env 0: reward=0.8974086046218872, accumulated=235.03697204589844, done=False
[DEBUG _on_step] timestep=330, rewards=[0.8567345], dones=[False]
[DEBUG] Env 0: reward=0.8567345142364502, accumulated=235.89370727539062, done=False
[DEBUG _on_step] timestep=331, rewards=[0.8734101], dones=[False]
[DEBUG] Env 0: reward=0.8734101057052612, accumulated=236.76712036132812, done=False
[DEBUG _on_step] timestep=332, rewards=[0.8567345], dones=[False]
[DEBUG] Env 0: reward=0.8567345142364502, accumulated=237.6238555908203, done=False
[DEBUG _on_step] timestep=333, rewards=[0.8567345], dones=[False]
[DEBUG] Env 0: reward=0.8567345142364502, accumulated=238.4805908203125, done=False
[DEBUG _on_step] timestep=334, rewards=[0.8115192], dones=[False]
[DEBUG] Env 0: reward=0.811519205570221, accumulated=239.2921142578125, done=False
[DEBUG _on_step] timestep=335, rewards=[0.8115192], dones=[False]
[DEBUG] Env 0: reward=0.811519205570221, accumulated=240.1036376953125, done=False
[DEBUG _on_step] timestep=336, rewards=[0.7643626], dones=[False]
[DEBUG] Env 0: reward=0.7643625736236572, accumulated=240.8679962158203, done=False
[DEBUG _on_step] timestep=337, rewards=[0.8115192], dones=[False]
[DEBUG] Env 0: reward=0.811519205570221, accumulated=241.6795196533203, done=False
[DEBUG _on_step] timestep=338, rewards=[0.7643626], dones=[False]
[DEBUG] Env 0: reward=0.7643625736236572, accumulated=242.44387817382812, done=False
[DEBUG _on_step] timestep=339, rewards=[0.8115192], dones=[False]
[DEBUG] Env 0: reward=0.811519205570221, accumulated=243.25540161132812, done=False
[DEBUG _on_step] timestep=340, rewards=[0.8238609], dones=[False]
[DEBUG] Env 0: reward=0.8238608837127686, accumulated=244.0792694091797, done=False
[DEBUG _on_step] timestep=341, rewards=[0.8115192], dones=[False]
[DEBUG] Env 0: reward=0.811519205570221, accumulated=244.8907928466797, done=False
[DEBUG _on_step] timestep=342, rewards=[0.7643626], dones=[False]
[DEBUG] Env 0: reward=0.7643625736236572, accumulated=245.6551513671875, done=False
[DEBUG _on_step] timestep=343, rewards=[0.7643626], dones=[False]
[DEBUG] Env 0: reward=0.7643625736236572, accumulated=246.4195098876953, done=False
[DEBUG _on_step] timestep=344, rewards=[0.8115192], dones=[False]
[DEBUG] Env 0: reward=0.811519205570221, accumulated=247.2310333251953, done=False
[DEBUG _on_step] timestep=345, rewards=[0.8238609], dones=[False]
[DEBUG] Env 0: reward=0.8238608837127686, accumulated=248.05490112304688, done=False
[DEBUG _on_step] timestep=346, rewards=[0.8115192], dones=[False]
[DEBUG] Env 0: reward=0.811519205570221, accumulated=248.86642456054688, done=False
[DEBUG _on_step] timestep=347, rewards=[0.7643626], dones=[False]
[DEBUG] Env 0: reward=0.7643625736236572, accumulated=249.6307830810547, done=False
[DEBUG _on_step] timestep=348, rewards=[0.7643626], dones=[False]
[DEBUG] Env 0: reward=0.7643625736236572, accumulated=250.3951416015625, done=False
[DEBUG _on_step] timestep=349, rewards=[0.8115192], dones=[False]
[DEBUG] Env 0: reward=0.811519205570221, accumulated=251.2066650390625, done=False
[DEBUG _on_step] timestep=350, rewards=[0.8115192], dones=[False]
[DEBUG] Env 0: reward=0.811519205570221, accumulated=252.0181884765625, done=False
[DEBUG _on_step] timestep=351, rewards=[0.8238609], dones=[False]
[DEBUG] Env 0: reward=0.8238608837127686, accumulated=252.84205627441406, done=False
[DEBUG _on_step] timestep=352, rewards=[0.7741128], dones=[False]
[DEBUG] Env 0: reward=0.7741128206253052, accumulated=253.6161651611328, done=False
[DEBUG _on_step] timestep=353, rewards=[0.7643626], dones=[False]
[DEBUG] Env 0: reward=0.7643625736236572, accumulated=254.38052368164062, done=False
[DEBUG _on_step] timestep=354, rewards=[0.71623075], dones=[False]
[DEBUG] Env 0: reward=0.7162307500839233, accumulated=255.0967559814453, done=False
[DEBUG _on_step] timestep=355, rewards=[0.7242737], dones=[False]
[DEBUG] Env 0: reward=0.724273681640625, accumulated=255.82102966308594, done=False
[DEBUG _on_step] timestep=356, rewards=[0.6743852], dones=[False]
[DEBUG] Env 0: reward=0.6743851900100708, accumulated=256.49542236328125, done=False
[DEBUG _on_step] timestep=357, rewards=[0.667547], dones=[False]
[DEBUG] Env 0: reward=0.6675469875335693, accumulated=257.1629638671875, done=False
[DEBUG _on_step] timestep=358, rewards=[0.71623075], dones=[False]
[DEBUG] Env 0: reward=0.7162307500839233, accumulated=257.8791809082031, done=False
[DEBUG _on_step] timestep=359, rewards=[0.667547], dones=[False]
[DEBUG] Env 0: reward=0.6675469875335693, accumulated=258.5467224121094, done=False
[DEBUG _on_step] timestep=360, rewards=[0.71623075], dones=[False]
[DEBUG] Env 0: reward=0.7162307500839233, accumulated=259.262939453125, done=False
[DEBUG _on_step] timestep=361, rewards=[0.7242737], dones=[False]
[DEBUG] Env 0: reward=0.724273681640625, accumulated=259.9872131347656, done=False
[DEBUG _on_step] timestep=362, rewards=[0.7741128], dones=[False]
[DEBUG] Env 0: reward=0.7741128206253052, accumulated=260.7613220214844, done=False
[DEBUG _on_step] timestep=363, rewards=[0.8238609], dones=[False]
[DEBUG] Env 0: reward=0.8238608837127686, accumulated=261.5851745605469, done=False
[DEBUG _on_step] timestep=364, rewards=[0.8734101], dones=[False]
[DEBUG] Env 0: reward=0.8734101057052612, accumulated=262.4585876464844, done=False
[DEBUG _on_step] timestep=365, rewards=[0.8238609], dones=[False]
